QueryID,query,Table id,rank,early_fusion,table
18,Q0,table-0024-852,34.0,0.2187928368037579,smarttable
18,Q0,table-0735-5,35.0,0.20758042911665836,smarttable
18,Q0,table-1060-400,36.0,0.1864200390036347,smarttable
18,Q0,table-1068-261,37.0,0.1864200390036347,smarttable
18,Q0,table-0307-810,38.0,0.16691595382114063,smarttable
18,Q0,table-0016-437,39.0,0.1635261379182406,smarttable
18,Q0,table-0494-402,40.0,0.16311817591622838,smarttable
18,Q0,table-0148-534,41.0,0.16034187672320951,smarttable
18,Q0,table-0757-699,42.0,0.15424538086875944,smarttable
18,Q0,table-0328-61,43.0,0.1295756439673561,smarttable
18,Q0,table-0257-265,44.0,0.12057380502436847,smarttable
18,Q0,table-0884-203,45.0,0.06943400066148006,smarttable
18,Q0,table-0884-202,46.0,0.06881099481048622,smarttable
18,Q0,table-0575-346,47.0,0.048220813427729416,smarttable
19,Q0,table-1535-121,1.0,0.6439440626176155,smarttable
19,Q0,table-0578-304,2.0,0.5919079995706817,smarttable
19,Q0,table-1453-180,3.0,0.5258307851285771,smarttable
19,Q0,table-1605-522,4.0,0.459305026134397,smarttable
19,Q0,table-0837-242,5.0,0.42059273531245805,smarttable
19,Q0,table-1453-183,6.0,0.4177943829531672,smarttable
19,Q0,table-1453-178,7.0,0.41169968138131774,smarttable
19,Q0,table-0853-133,8.0,0.4054390537241682,smarttable
19,Q0,table-0922-919,9.0,0.39618137140853904,smarttable
19,Q0,table-0836-302,10.0,0.394079587376731,smarttable
19,Q0,table-0836-301,11.0,0.394079587376731,smarttable
19,Q0,table-1453-184,12.0,0.3841441575909485,smarttable
19,Q0,table-1630-157,13.0,0.38130621050980423,smarttable
19,Q0,table-0540-631,14.0,0.3714317330838841,smarttable
19,Q0,table-0009-819,15.0,0.3714232994323861,smarttable
19,Q0,table-0543-163,16.0,0.37012911492379114,smarttable
19,Q0,table-0747-199,17.0,0.3652083120007653,smarttable
19,Q0,table-0292-548,18.0,0.36453734825427714,smarttable
19,Q0,table-1243-488,19.0,0.3640668750659295,smarttable
19,Q0,table-0432-545,20.0,0.362174402994882,smarttable
19,Q0,table-1604-500,21.0,0.3600256065602407,smarttable
19,Q0,table-0090-107,22.0,0.3531942077748831,smarttable
19,Q0,table-0649-521,23.0,0.325731974616228,smarttable
19,Q0,table-0477-224,24.0,0.31930819478928646,smarttable
19,Q0,table-0062-22,25.0,0.315696847932694,smarttable
19,Q0,table-1387-379,26.0,0.314698491510483,smarttable
19,Q0,table-1393-11,27.0,0.30065424495316295,smarttable
19,Q0,table-0009-911,28.0,0.30065424495316295,smarttable
19,Q0,table-1352-415,29.0,0.27459291298191957,smarttable
19,Q0,table-1352-406,30.0,0.2680463119365782,smarttable
19,Q0,table-1407-963,31.0,0.2615060186985906,smarttable
19,Q0,table-1352-420,32.0,0.2600598819311452,smarttable
19,Q0,table-0944-63,33.0,0.2506180926145118,smarttable
19,Q0,table-0985-716,34.0,0.23995007739236834,smarttable
19,Q0,table-0388-272,35.0,0.23872968796864422,smarttable
19,Q0,table-1322-652,36.0,0.23747324522122,smarttable
19,Q0,table-1388-434,37.0,0.2274378743947786,smarttable
19,Q0,table-1643-299,38.0,0.2272987072488659,smarttable
19,Q0,table-1069-716,39.0,0.22088316341553255,smarttable
19,Q0,table-1069-764,40.0,0.22088316341553255,smarttable
19,Q0,table-1069-756,41.0,0.22088316341553255,smarttable
19,Q0,table-1069-733,42.0,0.22088316341553255,smarttable
19,Q0,table-1539-316,43.0,0.21702718618898664,smarttable
19,Q0,table-0189-547,44.0,0.19302169949276166,smarttable
19,Q0,table-0258-771,45.0,0.17956771652577824,smarttable
19,Q0,table-1508-452,46.0,0.17772726598536331,smarttable
19,Q0,table-0798-223,47.0,0.16835673984082616,smarttable
19,Q0,table-0934-853,48.0,0.1552437840238663,smarttable
19,Q0,table-1083-588,49.0,0.14684189766237937,smarttable
19,Q0,table-1630-520,50.0,0.12580065513601268,smarttable
19,Q0,table-0016-393,51.0,0.09037795297677562,smarttable
19,Q0,table-0952-814,52.0,0.08302220013234107,smarttable
19,Q0,table-0988-26,53.0,0.08302220013234107,smarttable
19,Q0,table-0025-65,54.0,0.0675671992107677,smarttable
20,Q0,table-1531-715,1.0,0.8916319225917396,smarttable
20,Q0,table-1531-714,2.0,0.8916319225917396,smarttable
20,Q0,table-0552-212,3.0,0.8192101912348141,smarttable
20,Q0,table-0552-213,4.0,0.7572670096717165,smarttable
20,Q0,table-1323-212,5.0,0.7448728110178227,smarttable
20,Q0,table-1051-395,6.0,0.651701402637482,smarttable
20,Q0,table-0397-909,7.0,0.5960257698527357,smarttable
20,Q0,table-0679-523,8.0,0.5776297198903938,smarttable
20,Q0,table-0397-592,9.0,0.5600913842189907,smarttable
20,Q0,table-0636-282,10.0,0.5298639549475904,smarttable
20,Q0,table-1420-810,11.0,0.5153874719813634,smarttable
20,Q0,table-0232-312,12.0,0.5106956613272869,smarttable
20,Q0,table-1051-457,13.0,0.48644439077051466,smarttable
20,Q0,table-0397-907,14.0,0.48374673183942,smarttable
20,Q0,table-1591-498,15.0,0.48054961460610196,smarttable
20,Q0,table-1168-285,16.0,0.4574204311726107,smarttable
20,Q0,table-0397-591,17.0,0.4534488273555618,smarttable
20,Q0,table-0397-906,18.0,0.45201076875069035,smarttable
20,Q0,table-0591-411,19.0,0.43122963912368373,smarttable
20,Q0,table-0591-410,20.0,0.42322206773514076,smarttable
20,Q0,table-1628-970,21.0,0.41699538065142044,smarttable
20,Q0,table-1628-969,22.0,0.41699538065142044,smarttable
20,Q0,table-0202-12,23.0,0.41689718552570504,smarttable
20,Q0,table-0643-531,24.0,0.3263371498598572,smarttable
20,Q0,table-1628-972,25.0,0.2609408281817384,smarttable
20,Q0,table-1628-977,26.0,0.2609408281817384,smarttable
20,Q0,table-1628-975,27.0,0.2609408281817384,smarttable
20,Q0,table-1628-974,28.0,0.17595571603408416,smarttable
20,Q0,table-1628-973,29.0,0.16942758496202373,smarttable
20,Q0,table-1628-976,30.0,0.16942758496202373,smarttable
20,Q0,table-1628-971,31.0,0.16942758496202373,smarttable
20,Q0,table-1605-36,32.0,0.14565258706600964,smarttable
20,Q0,table-1482-371,33.0,0.13730888933277857,smarttable
20,Q0,table-1525-977,34.0,0.07678186395069107,smarttable
20,Q0,table-0298-771,35.0,0.05290735282247526,smarttable
20,Q0,table-1399-484,36.0,0.04771329450290554,smarttable
20,Q0,table-0390-322,37.0,0.04007543817328362,smarttable
20,Q0,table-1619-492,38.0,0.03259534918418126,smarttable
20,Q0,table-1619-481,39.0,0.025820212618992526,smarttable
20,Q0,table-1619-488,40.0,0.01798829127300989,smarttable
20,Q0,table-1056-719,41.0,0.0,smarttable
21,Q0,table-0061-292,1.0,0.6790347717070268,smarttable
21,Q0,table-1227-229,2.0,0.624954839169251,smarttable
21,Q0,table-0825-384,3.0,0.6207567891736436,smarttable
21,Q0,table-0167-101,4.0,0.5518945858462723,smarttable
21,Q0,table-0611-612,5.0,0.5057974947222689,smarttable
21,Q0,table-1493-389,6.0,0.3875801557485584,smarttable
21,Q0,table-0038-57,7.0,0.38001671452588076,smarttable
21,Q0,table-1102-27,8.0,0.35593995842868287,smarttable
21,Q0,table-0546-462,9.0,0.34221925301739214,smarttable
21,Q0,table-1483-428,10.0,0.33675397395755524,smarttable
21,Q0,table-0683-881,11.0,0.33251352336621354,smarttable
21,Q0,table-1035-871,12.0,0.3293570710245551,smarttable
21,Q0,table-1295-879,13.0,0.31015122825266456,smarttable
21,Q0,table-0891-270,14.0,0.29947849132977716,smarttable
21,Q0,table-0496-390,15.0,0.29947849132977716,smarttable
21,Q0,table-0646-649,16.0,0.2914342239218419,smarttable
21,Q0,table-1035-872,17.0,0.2710263065620809,smarttable
21,Q0,table-0239-614,18.0,0.2687198204334111,smarttable
21,Q0,table-0966-731,19.0,0.25992573931970664,smarttable
21,Q0,table-1003-161,20.0,0.25031040536768717,smarttable
21,Q0,table-1448-537,21.0,0.23134700865978644,smarttable
21,Q0,table-1566-260,22.0,0.22068306247678932,smarttable
21,Q0,table-1350-462,23.0,0.21910030793812113,smarttable
21,Q0,table-0753-705,24.0,0.215364678989457,smarttable
21,Q0,table-1564-610,25.0,0.19234291813053833,smarttable
21,Q0,table-0335-866,26.0,0.1769153821670178,smarttable
21,Q0,table-0057-386,27.0,0.17377401604941717,smarttable
21,Q0,table-0668-575,28.0,0.1673512617272206,smarttable
21,Q0,table-0179-874,29.0,0.15657171895387945,smarttable
21,Q0,table-0218-112,30.0,0.14380200862263243,smarttable
21,Q0,table-0335-867,31.0,0.11691360598759346,smarttable
21,Q0,table-0442-334,32.0,0.10031974995658613,smarttable
21,Q0,table-1538-475,33.0,0.09571213377061619,smarttable
21,Q0,table-0674-290,34.0,0.0928751445279442,smarttable
21,Q0,table-0222-392,35.0,0.09157675308356025,smarttable
21,Q0,table-0329-580,36.0,0.08791876987895923,smarttable
21,Q0,table-0644-803,37.0,0.07759963664414338,smarttable
21,Q0,table-0279-36,38.0,0.070283022205219,smarttable
21,Q0,table-0492-926,39.0,0.06426359234497128,smarttable
21,Q0,table-1636-829,40.0,0.062238742423464694,smarttable
21,Q0,table-1636-686,41.0,0.062238742423464694,smarttable
21,Q0,table-0098-94,42.0,0.062238742423464694,smarttable
21,Q0,table-0098-92,43.0,0.062238742423464694,smarttable
21,Q0,table-0536-541,44.0,0.058767707374879186,smarttable
21,Q0,table-0824-185,45.0,0.058767707374879186,smarttable
21,Q0,table-0949-390,46.0,0.056695774537217476,smarttable
21,Q0,table-1314-12,47.0,0.04661627351196384,smarttable
21,Q0,table-0446-420,48.0,0.040260587999388885,smarttable
21,Q0,table-1207-486,49.0,0.0385197137210808,smarttable
21,Q0,table-0964-505,50.0,0.023859206676462495,smarttable
21,Q0,table-1124-353,51.0,0.002085418400290467,smarttable
21,Q0,table-1151-607,52.0,-0.01666728047170119,smarttable
21,Q0,table-0161-288,53.0,-0.01666728047170119,smarttable
21,Q0,table-1410-903,54.0,-0.019000157023552056,smarttable
21,Q0,table-0489-426,55.0,-0.04493562039058203,smarttable
22,Q0,table-0721-578,1.0,0.6514423046452508,smarttable
22,Q0,table-0532-499,2.0,0.5033803653023174,smarttable
22,Q0,table-0936-730,3.0,0.41034681643511983,smarttable
22,Q0,table-0415-112,4.0,0.39937596763007044,smarttable
22,Q0,table-1649-739,5.0,0.37554911619843245,smarttable
22,Q0,table-1454-460,6.0,0.34160448149054107,smarttable
22,Q0,table-1067-275,7.0,0.3169056380575875,smarttable
22,Q0,table-1390-483,8.0,0.3106479304036311,smarttable
22,Q0,table-1626-811,9.0,0.305203953547963,smarttable
22,Q0,table-0364-38,10.0,0.28581622745286206,smarttable
22,Q0,table-0364-40,11.0,0.28581622745286206,smarttable
22,Q0,table-0448-223,12.0,0.28020740072154476,smarttable
22,Q0,table-1570-558,13.0,0.2638912428305211,smarttable
22,Q0,table-0695-982,14.0,0.2570097046820027,smarttable
22,Q0,table-1570-754,15.0,0.22051510235906238,smarttable
22,Q0,table-1570-755,16.0,0.21332251426155402,smarttable
22,Q0,table-0056-581,17.0,0.21190101616382806,smarttable
22,Q0,table-0640-506,18.0,0.21030193582843565,smarttable
22,Q0,table-0078-654,19.0,0.20330190307346865,smarttable
22,Q0,table-0863-42,20.0,0.1837183511326703,smarttable
22,Q0,table-1060-439,21.0,0.17733348301479013,smarttable
22,Q0,table-1258-446,22.0,0.16564235487798384,smarttable
22,Q0,table-1557-310,23.0,0.14294686482565055,smarttable
22,Q0,table-0570-258,24.0,0.13430701582656684,smarttable
22,Q0,table-1339-675,25.0,0.1281098234116747,smarttable
22,Q0,table-0596-141,26.0,0.12273483683272467,smarttable
22,Q0,table-1360-400,27.0,0.11106293033851657,smarttable
22,Q0,table-0591-574,28.0,0.10904678689676336,smarttable
22,Q0,table-0401-930,29.0,0.10500326223005202,smarttable
22,Q0,table-0406-400,30.0,0.1036479844629708,smarttable
22,Q0,table-0039-982,31.0,0.10184195859739341,smarttable
22,Q0,table-1422-928,32.0,0.1015251025524506,smarttable
22,Q0,table-1030-709,33.0,0.10022646351489119,smarttable
22,Q0,table-1422-925,34.0,0.0967043254367735,smarttable
22,Q0,table-1283-61,35.0,0.08771855932424043,smarttable
22,Q0,table-1582-187,36.0,0.08167221790029615,smarttable
22,Q0,table-1373-203,37.0,0.07752404830316176,smarttable
22,Q0,table-0549-331,38.0,0.07690195905217839,smarttable
22,Q0,table-1383-553,39.0,0.06703336753641415,smarttable
22,Q0,table-1326-207,40.0,0.0565051174278064,smarttable
22,Q0,table-1571-140,41.0,0.052596111279999115,smarttable
22,Q0,table-0366-773,42.0,0.05207281110016583,smarttable
22,Q0,table-0055-450,43.0,0.042544639478993854,smarttable
22,Q0,table-0366-775,44.0,0.026632927431875886,smarttable
22,Q0,table-1557-307,45.0,0.022427602289230436,smarttable
22,Q0,table-0366-777,46.0,0.013968658218266773,smarttable
22,Q0,table-0173-237,47.0,0.004071985566183362,smarttable
22,Q0,table-0295-94,48.0,0.004071985566183362,smarttable
22,Q0,table-1049-506,49.0,0.0,smarttable
22,Q0,table-0331-446,50.0,-0.014653434614130172,smarttable
22,Q0,table-0946-114,51.0,-0.022552136194438556,smarttable
22,Q0,table-0331-817,52.0,-0.029725510575418255,smarttable
22,Q0,table-0331-477,53.0,-0.0308736330716322,smarttable
22,Q0,table-0331-804,54.0,-0.0369727727217174,smarttable
22,Q0,table-0332-192,55.0,-0.04072568367030567,smarttable
22,Q0,table-0331-846,56.0,-0.04072568367030567,smarttable
22,Q0,table-0331-827,57.0,-0.04072568367030567,smarttable
22,Q0,table-0079-225,58.0,-0.04465465160618909,smarttable
22,Q0,table-0331-950,59.0,-0.051196876834034566,smarttable
22,Q0,table-0995-273,60.0,-0.08211868887200581,smarttable
23,Q0,table-0830-358,1.0,0.7444957727810967,smarttable
23,Q0,table-0498-297,2.0,0.659280728299359,smarttable
23,Q0,table-1070-327,3.0,0.6104293563844407,smarttable
23,Q0,table-0458-601,4.0,0.590867707482987,smarttable
23,Q0,table-1070-326,5.0,0.5815377354655041,smarttable
23,Q0,table-0103-625,6.0,0.5783731815034185,smarttable
23,Q0,table-0270-496,7.0,0.5674874735745935,smarttable
23,Q0,table-1176-644,8.0,0.5442314683590367,smarttable
23,Q0,table-0209-363,9.0,0.5370635119631091,smarttable
23,Q0,table-1636-132,10.0,0.5342974234099216,smarttable
23,Q0,table-1007-467,11.0,0.5313613238796008,smarttable
23,Q0,table-1579-470,12.0,0.5295102793924426,smarttable
23,Q0,table-0541-604,13.0,0.5267142760616386,smarttable
23,Q0,table-0389-936,14.0,0.49910784599594327,smarttable
23,Q0,table-0813-442,15.0,0.49444105727979115,smarttable
23,Q0,table-1587-825,16.0,0.4916145923455817,smarttable
23,Q0,table-0333-158,17.0,0.4916145923455817,smarttable
23,Q0,table-1554-330,18.0,0.49034070242009753,smarttable
23,Q0,table-1256-357,19.0,0.4779664908508417,smarttable
23,Q0,table-0158-961,20.0,0.47657123585247785,smarttable
23,Q0,table-0339-698,21.0,0.44630735060793514,smarttable
23,Q0,table-1491-748,22.0,0.43230129332516637,smarttable
23,Q0,table-1204-632,23.0,0.42668982077985207,smarttable
23,Q0,table-1554-331,24.0,0.41928570165521184,smarttable
23,Q0,table-0395-923,25.0,0.4154164740524549,smarttable
23,Q0,table-1407-668,26.0,0.40787150488033475,smarttable
23,Q0,table-1523-464,27.0,0.3844581507148197,smarttable
23,Q0,table-1226-910,28.0,0.35153313931496327,smarttable
23,Q0,table-0688-181,29.0,0.3435676258418274,smarttable
23,Q0,table-1521-789,30.0,0.33537678022755935,smarttable
23,Q0,table-0709-399,31.0,0.32966711271952637,smarttable
23,Q0,table-1497-678,32.0,0.3168891364657547,smarttable
23,Q0,table-1420-880,33.0,0.3126918225214694,smarttable
23,Q0,table-0240-583,34.0,0.2766241088347782,smarttable
23,Q0,table-1445-479,35.0,0.2621036908451901,smarttable
23,Q0,table-0255-230,36.0,0.23431110700187474,smarttable
23,Q0,table-0864-292,37.0,0.185521268496475,smarttable
23,Q0,table-0259-987,38.0,0.16808857665614357,smarttable
23,Q0,table-1465-965,39.0,0.13196439316225872,smarttable
23,Q0,table-0613-821,40.0,0.1251117013669975,smarttable
23,Q0,table-0082-575,41.0,0.1133614339529756,smarttable
23,Q0,table-0244-3,42.0,0.10249562760797465,smarttable
23,Q0,table-1040-678,43.0,0.09182174570240881,smarttable
23,Q0,table-1385-841,44.0,0.08750031909830998,smarttable
23,Q0,table-0745-983,45.0,0.08505009380986443,smarttable
23,Q0,table-1257-598,46.0,0.05216161565976542,smarttable
23,Q0,table-0486-701,47.0,0.014924938160628468,smarttable
24,Q0,table-0468-712,1.0,0.6786478439947394,smarttable
24,Q0,table-0729-940,2.0,0.6336680974865677,smarttable
24,Q0,table-1027-438,3.0,0.6125663264646414,smarttable
24,Q0,table-0581-69,4.0,0.45731278659612135,smarttable
24,Q0,table-0202-593,5.0,0.44287020349335104,smarttable
24,Q0,table-0189-549,6.0,0.2253119518654062,smarttable
24,Q0,table-1452-735,7.0,0.15373572672157282,smarttable
24,Q0,table-1492-780,8.0,0.14622508909406523,smarttable
24,Q0,table-0165-701,9.0,0.1394584513428981,smarttable
24,Q0,table-1492-782,10.0,0.13805150946924677,smarttable
24,Q0,table-1492-825,11.0,0.1313342834589778,smarttable
24,Q0,table-1492-779,12.0,0.13008731367077417,smarttable
24,Q0,table-1492-778,13.0,0.12765095601984075,smarttable
24,Q0,table-0521-802,14.0,0.12734756145933465,smarttable
24,Q0,table-0165-694,15.0,0.12642755679304446,smarttable
24,Q0,table-1492-771,16.0,0.12429122539372191,smarttable
24,Q0,table-1492-808,17.0,0.12159988355545179,smarttable
24,Q0,table-1492-793,18.0,0.11631148295755865,smarttable
24,Q0,table-0521-832,19.0,0.1162843209991308,smarttable
24,Q0,table-1492-801,20.0,0.11576029579412632,smarttable
24,Q0,table-0521-839,21.0,0.11409189959255131,smarttable
24,Q0,table-1452-736,22.0,0.11286612472920036,smarttable
24,Q0,table-1492-796,23.0,0.11092412492180333,smarttable
24,Q0,table-0521-809,24.0,0.110086830832914,smarttable
24,Q0,table-0165-702,25.0,0.1072069035333277,smarttable
24,Q0,table-0165-697,26.0,0.10602621674395964,smarttable
24,Q0,table-1492-806,27.0,0.10586539496319158,smarttable
24,Q0,table-0708-258,28.0,0.10511878495887846,smarttable
24,Q0,table-0521-811,29.0,0.10445118203270307,smarttable
24,Q0,table-1492-790,30.0,0.10299421132078393,smarttable
24,Q0,table-1492-768,31.0,0.1026082756615775,smarttable
24,Q0,table-0521-825,32.0,0.10136493306753466,smarttable
24,Q0,table-0165-488,33.0,0.09979885532534262,smarttable
24,Q0,table-0521-820,34.0,0.09767473307682673,smarttable
24,Q0,table-1492-795,35.0,0.09324339524093447,smarttable
24,Q0,table-0120-714,36.0,0.0885996670215747,smarttable
24,Q0,table-1492-804,37.0,0.08631311846516372,smarttable
24,Q0,table-1535-351,38.0,0.0862985206865377,smarttable
24,Q0,table-0165-700,39.0,0.0857142904552286,smarttable
24,Q0,table-0166-529,40.0,0.08211069994661754,smarttable
24,Q0,table-0166-528,41.0,0.08151460286389371,smarttable
24,Q0,table-0521-808,42.0,0.07897818570456852,smarttable
24,Q0,table-0355-152,43.0,0.07745192800063445,smarttable
24,Q0,table-0678-940,44.0,0.07220274688818346,smarttable
24,Q0,table-1570-980,45.0,0.06912879409025559,smarttable
24,Q0,table-1492-789,46.0,0.06272181473687498,smarttable
24,Q0,table-1335-447,47.0,0.02406371788171033,smarttable
24,Q0,table-0630-912,48.0,0.005697718172319564,smarttable
24,Q0,table-1416-853,49.0,0.0014173007811691348,smarttable
24,Q0,table-1452-734,50.0,-0.03285684516198813,smarttable
25,Q0,table-0889-965,1.0,0.8031723333252263,smarttable
25,Q0,table-1280-188,2.0,0.7981940537966341,smarttable
25,Q0,table-1017-262,3.0,0.769667443016921,smarttable
25,Q0,table-1393-891,4.0,0.769667443016921,smarttable
25,Q0,table-1527-973,5.0,0.769667443016921,smarttable
25,Q0,table-0499-134,6.0,0.752103382179133,smarttable
25,Q0,table-0616-645,7.0,0.7282699861821226,smarttable
25,Q0,table-0889-966,8.0,0.7244562939249686,smarttable
25,Q0,table-1169-159,9.0,0.7217933229038498,smarttable
25,Q0,table-1442-905,10.0,0.7217933229038498,smarttable
25,Q0,table-1015-420,11.0,0.7152334212739063,smarttable
25,Q0,table-0875-880,12.0,0.7056554394926186,smarttable
25,Q0,table-0197-360,13.0,0.6989078123304228,smarttable
25,Q0,table-0197-362,14.0,0.6989078123304228,smarttable
25,Q0,table-0197-361,15.0,0.6989078123304228,smarttable
25,Q0,table-0328-137,16.0,0.6942511511497771,smarttable
25,Q0,table-1206-508,17.0,0.6840630651392875,smarttable
25,Q0,table-1136-540,18.0,0.6818544794145545,smarttable
25,Q0,table-0456-778,19.0,0.6812874626224183,smarttable
25,Q0,table-0892-44,20.0,0.6787251806308553,smarttable
25,Q0,table-0485-330,21.0,0.6728712417637965,smarttable
25,Q0,table-0584-271,22.0,0.6686956678680611,smarttable
25,Q0,table-0428-815,23.0,0.6581438030289276,smarttable
25,Q0,table-1013-521,24.0,0.6531961244119752,smarttable
25,Q0,table-1471-256,25.0,0.6091052110800202,smarttable
25,Q0,table-0539-946,26.0,0.6091052110800202,smarttable
25,Q0,table-0873-938,27.0,0.6087417284944217,smarttable
25,Q0,table-1060-965,28.0,0.5927119085115444,smarttable
25,Q0,table-0189-459,29.0,0.5884155124399757,smarttable
25,Q0,table-0858-558,30.0,0.5850495342751407,smarttable
25,Q0,table-1527-852,31.0,0.558658833229389,smarttable
25,Q0,table-1390-90,32.0,0.5566984622304816,smarttable
25,Q0,table-1544-800,33.0,0.5562355228177803,smarttable
25,Q0,table-1514-1,34.0,0.5318761675897503,smarttable
25,Q0,table-1419-802,35.0,0.5318761675897503,smarttable
25,Q0,table-1234-160,36.0,0.5162786705660664,smarttable
25,Q0,table-0571-468,37.0,0.5162786705660664,smarttable
25,Q0,table-1261-565,38.0,0.5122408068744522,smarttable
25,Q0,table-1413-396,39.0,0.4994126446714879,smarttable
25,Q0,table-1272-413,40.0,0.4808100112755101,smarttable
25,Q0,table-0969-3,41.0,0.47866665689130417,smarttable
25,Q0,table-0999-416,42.0,0.4756573663777286,smarttable
25,Q0,table-1396-859,43.0,0.3328082430964096,smarttable
25,Q0,table-0569-899,44.0,0.24001506773848144,smarttable
25,Q0,table-0569-908,45.0,0.24001506773848144,smarttable
25,Q0,table-0569-905,46.0,0.24001506773848144,smarttable
25,Q0,table-0569-909,47.0,0.24001506773848144,smarttable
25,Q0,table-0569-903,48.0,0.24001506773848144,smarttable
25,Q0,table-0569-906,49.0,0.24001506773848144,smarttable
25,Q0,table-0569-904,50.0,0.24001506773848144,smarttable
25,Q0,table-0569-907,51.0,0.24001506773848144,smarttable
25,Q0,table-0569-902,52.0,0.24001506773848144,smarttable
25,Q0,table-0569-900,53.0,0.24001506773848144,smarttable
25,Q0,table-1469-451,54.0,0.24001506773848144,smarttable
25,Q0,table-1469-456,55.0,0.24001506773848144,smarttable
25,Q0,table-1469-454,56.0,0.24001506773848144,smarttable
25,Q0,table-1469-448,57.0,0.24001506773848144,smarttable
25,Q0,table-1469-452,58.0,0.24001506773848144,smarttable
25,Q0,table-1469-458,59.0,0.24001506773848144,smarttable
25,Q0,table-1469-455,60.0,0.24001506773848144,smarttable
25,Q0,table-1469-457,61.0,0.24001506773848144,smarttable
25,Q0,table-1469-453,62.0,0.24001506773848144,smarttable
26,Q0,table-0529-770,1.0,0.793552019888268,smarttable
26,Q0,table-0529-771,2.0,0.790791663027038,smarttable
26,Q0,table-1148-406,3.0,0.7562048805831146,smarttable
26,Q0,table-0375-830,4.0,0.7355606374258434,smarttable
26,Q0,table-0375-831,5.0,0.7355606374258434,smarttable
26,Q0,table-0713-460,6.0,0.7355606374258434,smarttable
26,Q0,table-1479-337,7.0,0.7355606374258434,smarttable
26,Q0,table-0180-427,8.0,0.6953115845601152,smarttable
26,Q0,table-0677-812,9.0,0.6953115845601152,smarttable
26,Q0,table-0420-837,10.0,0.6953115845601152,smarttable
26,Q0,table-0978-762,11.0,0.6953115845601152,smarttable
26,Q0,table-1295-621,12.0,0.6953115845601152,smarttable
26,Q0,table-0492-926,13.0,0.6953115845601152,smarttable
26,Q0,table-1305-174,14.0,0.6953115845601152,smarttable
26,Q0,table-0349-8,15.0,0.6953115845601152,smarttable
26,Q0,table-0740-646,16.0,0.6953115845601152,smarttable
26,Q0,table-0675-592,17.0,0.6953115845601152,smarttable
26,Q0,table-0675-659,18.0,0.6953115845601152,smarttable
26,Q0,table-0420-793,19.0,0.6467756726051663,smarttable
26,Q0,table-0677-673,20.0,0.6032997967365372,smarttable
26,Q0,table-0676-39,21.0,0.6032997967365372,smarttable
26,Q0,table-0676-60,22.0,0.6032997967365372,smarttable
26,Q0,table-0675-954,23.0,0.6032997967365372,smarttable
26,Q0,table-0675-934,24.0,0.6032997967365372,smarttable
26,Q0,table-0675-947,25.0,0.6032997967365372,smarttable
26,Q0,table-0675-896,26.0,0.6032997967365372,smarttable
26,Q0,table-1378-44,27.0,0.5889150966548463,smarttable
26,Q0,table-1108-641,28.0,0.5845711943798187,smarttable
26,Q0,table-0247-774,29.0,0.5804160135444931,smarttable
26,Q0,table-0387-587,30.0,0.5804160135444931,smarttable
26,Q0,table-0456-95,31.0,0.5586179869971272,smarttable
26,Q0,table-0480-47,32.0,0.5586179869971272,smarttable
26,Q0,table-0218-222,33.0,0.5267567856487483,smarttable
26,Q0,table-0109-237,34.0,0.5238103665828702,smarttable
26,Q0,table-0001-249,35.0,0.49977718357749595,smarttable
26,Q0,table-0952-496,36.0,0.4886349973298356,smarttable
26,Q0,table-1114-900,37.0,0.46731094040864807,smarttable
26,Q0,table-0387-47,38.0,0.4642616428240932,smarttable
26,Q0,table-0387-60,39.0,0.45505539562193775,smarttable
26,Q0,table-0652-497,40.0,0.4531559389334596,smarttable
26,Q0,table-0029-647,41.0,0.4169082796543365,smarttable
26,Q0,table-0511-959,42.0,0.39896985402691676,smarttable
26,Q0,table-1482-914,43.0,0.37267066913422287,smarttable
26,Q0,table-0146-116,44.0,0.35391897217184,smarttable
26,Q0,table-1567-612,45.0,0.3463594110572323,smarttable
26,Q0,table-0837-299,46.0,0.2874627940699851,smarttable
26,Q0,table-1143-836,47.0,0.28062870210131485,smarttable
26,Q0,table-0853-63,48.0,0.14028385303355898,smarttable
27,Q0,table-0610-21,1.0,0.679201538805648,smarttable
27,Q0,table-0007-925,2.0,0.6179107004045233,smarttable
27,Q0,table-0610-22,3.0,0.5795194742523031,smarttable
27,Q0,table-0763-642,4.0,0.5580096236034,smarttable
27,Q0,table-0065-495,5.0,0.5449167343029808,smarttable
27,Q0,table-0703-920,6.0,0.5427707429904828,smarttable
27,Q0,table-0609-656,7.0,0.5427707429904828,smarttable
27,Q0,table-0593-504,8.0,0.5427707429904828,smarttable
27,Q0,table-0642-367,9.0,0.5427707429904828,smarttable
27,Q0,table-0007-924,10.0,0.5397763234564648,smarttable
27,Q0,table-0012-462,11.0,0.5189394046452895,smarttable
27,Q0,table-0296-506,12.0,0.515952587062833,smarttable
27,Q0,table-1533-500,13.0,0.43917154681963816,smarttable
27,Q0,table-0208-817,14.0,0.4211862865373399,smarttable
27,Q0,table-1340-721,15.0,0.3996598516277836,smarttable
27,Q0,table-0369-929,16.0,0.39824622673351184,smarttable
27,Q0,table-0695-860,17.0,0.396319787115037,smarttable
27,Q0,table-0015-426,18.0,0.33386708258574377,smarttable
27,Q0,table-0696-428,19.0,0.3283685293898666,smarttable
27,Q0,table-1482-277,20.0,0.3122263723185707,smarttable
