QueryID,QueryString,Table id,pgTitle,rows,cols,numberofNullsInTable,yrank,qlen,IDFpageTitles,IDFsectionTitle,IDFtableCaption,IDFtableHeading,IDFtableBody,IDFCatchAll,hitsLC,hitsSLC,hitsB,hitsPageTitle,hitsTableCaption,relevanceJudgement
31,football clubs city,table-1590-536,List of top-division football clubs in CAF countries,4,2,0,0,3,14.69492212,20.60870746,19.1706054,17.23840088,14.03367319,10.21639111,0,0,0,2,0,2
31,football clubs city,table-1594-912,List of top-division football clubs in OFC countries,8,2,8,0,3,14.69492212,20.60870746,19.1706054,17.23840088,14.03367319,10.21639111,0,0,0,2,0,1
31,football clubs city,table-1625-503,List of football clubs in Bolivia,3,2,0,0,3,14.69492212,20.60870746,19.1706054,17.23840088,14.03367319,10.21639111,0,0,0,2,1,1
31,football clubs city,table-1627-2,Football in London,1,3,0,1,3,14.69492212,20.60870746,19.1706054,17.23840088,14.03367319,10.21639111,0,0,0,0,0,1
32,healthy food cost,table-0037-29,"Ellendale, Delaware",7,3,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0038-987,"Stuart, Florida",4,3,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0057-533,Age of Empires III: The Asian Dynasties,9,3,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,3,0,0,0,0
32,healthy food cost,table-0092-585,New Deal Supermarket,9,4,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0144-887,Christmas tree cultivation,3,2,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,3,0,0,0,0
32,healthy food cost,table-0174-290,"Cheney, Washington",4,3,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0189-870,Canadian Taxpayers Federation,14,5,1,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,4,0,0,0,0
32,healthy food cost,table-0214-699,List of Delta Sigma Theta sisters,28,4,28,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0263-897,Pro Gaming League,4,5,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0290-355,List of Peabody Award winners (1990–99),34,2,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0335-664,Bust a Groove,10,5,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0349-205,List of bills sponsored by Barack Obama in the United States Senate,137,5,137,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0356-493,Gautrain,6,2,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0400-969,List of Ashden Award winners,19,4,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0413-661,International security,7,3,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,2,0,0,0,0
32,healthy food cost,table-0420-88,Manhattan Project,8,4,1,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,1,0
32,healthy food cost,table-0450-569,Food Network Star,8,5,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0450-575,Food Network Star,15,7,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0450-572,Food Network Star,10,6,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0535-617,Life with Louie,26,4,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,2,2,2,0,0,0
32,healthy food cost,table-0573-741,Food Paradise,12,3,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0625-421,Cost of electricity by source,19,16,32,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0679-737,One Big Happy Family,12,3,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,2,2,2,0,0,0
32,healthy food cost,table-0688-862,Jamie Oliver's Food Revolution,6,8,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0835-741,Miss Amy,3,5,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0867-339,America's Next Great Restaurant,18,3,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,10,10,10,0,0,0
32,healthy food cost,table-0867-337,America's Next Great Restaurant,21,8,38,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-0878-343,Heavy (TV series),24,3,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,4,4,4,0,0,0
32,healthy food cost,table-0972-522,Guelph Community Health Centre,15,2,2,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,3,0,0,0,0
32,healthy food cost,table-1020-271,Hank Zipzer,26,2,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,3,0,0,0,0
32,healthy food cost,table-1090-435,Gina Keatley,10,4,10,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,1,0,0,0,0
32,healthy food cost,table-1106-217,Tanked,22,4,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,1,1,1,0,0,0
32,healthy food cost,table-1249-391,List of Best Recipes Ever episodes,13,3,3,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,2,2,2,0,0,0
32,healthy food cost,table-1250-616,Capital Bixi,4,4,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-1289-998,Supermarket Superstar,20,5,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,2,2,2,0,0,0
32,healthy food cost,table-1371-959,List of The Suite Life of Zack & Cody episodes,78,7,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,4,4,4,0,0,0
32,healthy food cost,table-1421-186,Solar water heating,7,8,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,1,0
32,healthy food cost,table-1434-920,Traditional education,11,3,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-1460-55,San Diego Community College District,7,3,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,1
32,healthy food cost,table-1538-252,"List of Welcome Back, Kotter episodes",44,6,21,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,2,2,2,0,0,0
32,healthy food cost,table-1547-182,Oregon Trail II,6,3,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,2,0,0,0,0
32,healthy food cost,table-1547-176,Oregon Trail II,13,3,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-1558-845,Department of Healthy and Inclusive Communities,8,4,1,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-1577-566,Stigler diet,6,3,1,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,2
32,healthy food cost,table-1598-562,Midday Meal Scheme,7,3,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,1,3,1,0,0,0
32,healthy food cost,table-1598-564,Midday Meal Scheme,6,2,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,3,0,3,0,0,0
32,healthy food cost,table-1604-759,Minister responsible for Healthy Living (Manitoba),4,5,5,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-1604-743,Healthy Child Manitoba,3,5,3,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-1608-249,Throughput accounting,10,3,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-1615-399,Tagalog grammar,1,3,0,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
32,healthy food cost,table-1631-88,Calvin and the Colonel,52,4,14,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,3,3,3,0,0,0
32,healthy food cost,table-1636-103,Chamberlayne College for the Arts,7,4,3,0,3,23.31983319,21.88475006,20.78579671,22.7327304,12.6448854,12.42996922,0,0,0,0,0,0
33,capitals attractions,table-0015-303,Summer Waves,10,2,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,1
33,capitals attractions,table-0029-938,List of Epcot attractions,3,3,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,1,0,0
33,capitals attractions,table-0099-73,Playland (Vancouver),16,4,1,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,0
33,capitals attractions,table-0105-792,Bogdand,4,2,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,0
33,capitals attractions,table-0121-692,Chessington World of Adventures,4,6,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,1
33,capitals attractions,table-0131-198,"Nags Head, North Carolina",8,5,15,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,0
33,capitals attractions,table-0152-679,Carowinds,12,4,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,1
33,capitals attractions,table-0153-339,Nebraska Outback,37,4,70,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,1
33,capitals attractions,table-0188-243,Lightwater Valley,10,6,1,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,1
33,capitals attractions,table-0215-293,Cedar Point,15,5,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,1
33,capitals attractions,table-0215-300,Cedar Point,4,3,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,0
33,capitals attractions,table-0226-271,Six Flags Hurricane Harbor,11,4,4,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,1
33,capitals attractions,table-0226-270,Six Flags Hurricane Harbor,4,3,4,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,0
33,capitals attractions,table-0259-373,Kings Island,12,4,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,1
33,capitals attractions,table-0264-10,Tourism in Norway,10,5,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,2
33,capitals attractions,table-0264-11,Tourism in Norway,10,5,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,0
33,capitals attractions,table-0285-457,Festival Pier,1,5,2,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,0
33,capitals attractions,table-0287-385,London Eye Pier,3,5,6,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,1
33,capitals attractions,table-0290-545,Ålandsparken,2,3,2,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,0
33,capitals attractions,table-0293-211,California's Great America,12,4,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,1
33,capitals attractions,table-0374-109,Waterville USA,4,2,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,0
33,capitals attractions,table-0401-152,Worlds of Fun,10,4,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,1
33,capitals attractions,table-0401-153,Worlds of Fun,4,3,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,0
33,capitals attractions,table-0436-693,Hsinchu,1,3,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,1
33,capitals attractions,table-0446-274,Great Escape (amusement park),7,2,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,0
33,capitals attractions,table-0541-196,List of capitals in the People's Republic of China,5,8,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,1,1,0
33,capitals attractions,table-0707-550,List of Disney attractions that were never built,2,3,2,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,1,0,1
33,capitals attractions,table-0787-879,Harry Potter in amusement parks,5,5,9,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,1
33,capitals attractions,table-0791-515,West Virginia Route 114,5,5,1,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,1
33,capitals attractions,table-0800-191,List of former Warner Bros. Movie World attractions,8,6,8,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,1,0,1
33,capitals attractions,table-0814-494,Thomas Guide,2,5,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,0
33,capitals attractions,table-0814-469,Thomas Guide,2,5,1,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,0
33,capitals attractions,table-0814-443,Thomas Guide,3,4,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,0
33,capitals attractions,table-0837-624,Natural Bridges National Monument,3,5,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,1
33,capitals attractions,table-0928-203,Silverwood Theme Park,8,2,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,1
33,capitals attractions,table-0977-706,Happy Valley Shanghai,6,7,6,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,1
33,capitals attractions,table-1031-631,DreamWorks Animation in amusement parks,7,6,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,3,0,0,0,1
33,capitals attractions,table-1099-748,White Water Canyon (Canada's Wonderland),4,6,4,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,1
33,capitals attractions,table-1146-554,"Ocampo, Tamaulipas",4,2,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,0
33,capitals attractions,table-1201-576,2013 in amusement parks,6,6,7,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,1
33,capitals attractions,table-1203-97,Terengganu,9,3,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,0
33,capitals attractions,table-1230-202,Westminster Millennium Pier,2,5,4,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,1
33,capitals attractions,table-1249-780,Landmark Forest Adventure Park,8,3,6,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,1
33,capitals attractions,table-1270-645,Oakwood Theme Park,7,5,3,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,1
33,capitals attractions,table-1291-610,Elgeyo-Marakwet County,4,2,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,0
33,capitals attractions,table-1373-313,Six Flags St. Louis,4,5,2,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,1
33,capitals attractions,table-1400-611,Tykkimäki,2,5,3,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,0
33,capitals attractions,table-1442-709,Kansas City metropolitan area,4,2,3,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,1
33,capitals attractions,table-1453-697,List of Disney's Hollywood Studios attractions,14,3,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,1,1,1
33,capitals attractions,table-1468-369,Boomerang Bay (Carowinds),11,4,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,1
33,capitals attractions,table-1468-387,Splash Works,10,5,1,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,0
33,capitals attractions,table-1468-870,Dorney Park & Wildwater Kingdom,17,4,2,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,1
33,capitals attractions,table-1628-938,Canada Post stamp releases (2000–04),10,3,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,0
33,capitals attractions,table-1633-777,Six Flags Over Georgia,2,4,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,1,1
33,capitals attractions,table-1647-680,"Huanglong, Sichuan",14,5,20,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,1
33,capitals attractions,table-1649-778,Valleyfair,3,4,0,0,2,11.90597544,10.55559959,10.69904219,15.15560882,13.68756468,9.4087668,0,0,0,0,0,1
34,diseases mortality,table-0171-322,ICD-10,22,3,0,42,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,0,0,1
34,diseases mortality,table-0218-202,Infectious disease,14,6,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,2,0,0,2,2
34,diseases mortality,table-0260-605,ICD-10 Chapter II: Neoplasms,22,3,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,0,0,1
34,diseases mortality,table-0320-409,Demographics of Kosovo,24,3,4,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,7,0,7,0,0,1
34,diseases mortality,table-0348-856,ICD-10 Chapter VIII: Diseases of the ear and mastoid process,22,3,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,0,0,1
34,diseases mortality,table-1055-978,NIH Intramural Research Program,23,4,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,0,0,0
34,diseases mortality,table-1087-848,ICD-10 Chapter V: Mental and behavioural disorders,22,3,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,0,0,1
34,diseases mortality,table-1087-860,"ICD-10 Chapter VII: Diseases of the eye, adnexa",22,3,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,0,0,1
34,diseases mortality,table-1087-870,ICD-10 Chapter XII: Diseases of the skin and subcutaneous tissue,22,3,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,0,0,1
34,diseases mortality,table-1087-857,ICD-10 Chapter VI: Diseases of the nervous system,22,3,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,0,0,1
34,diseases mortality,table-1087-909,ICD-10 Chapter XX: External causes of morbidity and mortality,22,3,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,1,0,1
34,diseases mortality,table-1087-873,ICD-10 Chapter XIV: Diseases of the genitourinary system,22,3,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,0,0,1
34,diseases mortality,table-1087-864,ICD-10 Chapter X: Diseases of the respiratory system,22,3,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,0,0,1
34,diseases mortality,table-1087-867,ICD-10 Chapter XI: Diseases of the digestive system,22,3,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,0,0,1
34,diseases mortality,table-1087-878,"ICD-10 Chapter XVII: Congenital malformations, deformations and chromosomal abnormalities",22,3,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,0,0,1
34,diseases mortality,table-1087-922,"ICD-10 Chapter III: Diseases of the blood and blood-forming organs, and certain disorders involving the immune mechanism",22,3,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,0,0,1
34,diseases mortality,table-1087-917,ICD-10 Chapter I: Certain infectious and parasitic diseases,22,3,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,1,0,1
34,diseases mortality,table-1087-863,ICD-10 Chapter IX: Diseases of the circulatory system,22,3,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,0,0,1
34,diseases mortality,table-1087-872,ICD-10 Chapter XIII: Diseases of the musculoskeletal system and connective tissue,22,3,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,0,0,1
34,diseases mortality,table-1087-876,ICD-10 Chapter XVI: Certain conditions originating in the perinatal period,22,3,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,0,0,1
34,diseases mortality,table-1087-874,"ICD-10 Chapter XV: Pregnancy, childbirth and the puerperium",22,3,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,0,0,1
34,diseases mortality,table-1087-836,"ICD-10 Chapter IV: Endocrine, nutritional and metabolic diseases",22,3,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,3,0,1,0,1
34,diseases mortality,table-1608-124,List of potato diseases,3,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,0
34,diseases mortality,table-1609-797,List of canola diseases,1,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,0
34,diseases mortality,table-1610-132,List of rye diseases,2,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,0
34,diseases mortality,table-1611-457,List of African daisy diseases,1,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,1
34,diseases mortality,table-1611-581,List of cacao diseases,2,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,0
34,diseases mortality,table-1611-900,List of strawberry diseases,3,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,0
34,diseases mortality,table-1611-513,List of apple diseases,4,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,0
34,diseases mortality,table-1611-956,List of primula diseases,1,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,1
34,diseases mortality,table-1611-907,List of spinach diseases,1,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,1
34,diseases mortality,table-1611-525,List of apricot diseases,2,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,1
34,diseases mortality,table-1611-452,Lists of plant diseases,118,2,118,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,233,0,233,1,0,0
34,diseases mortality,table-1611-968,List of pistachio diseases,2,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,1
34,diseases mortality,table-1611-506,List of almond diseases,9,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,1
34,diseases mortality,table-1611-583,List of cacao diseases,2,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,0
34,diseases mortality,table-1611-848,List of tea diseases,3,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,0
34,diseases mortality,table-1611-569,List of black walnut diseases,1,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,1
34,diseases mortality,table-1611-534,List of avocado diseases,2,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,0
34,diseases mortality,table-1612-3,List of pecan diseases,6,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,1
34,diseases mortality,table-1612-84,List of kalanchoe diseases,3,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,0
34,diseases mortality,table-1612-245,List of cineraria diseases,1,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,0
34,diseases mortality,table-1612-18,List of peanut diseases,1,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,1
34,diseases mortality,table-1612-250,List of chickpea diseases,1,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,1
34,diseases mortality,table-1612-207,List of cucurbit diseases,8,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,1
34,diseases mortality,table-1612-45,List of papaya diseases,4,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,1
34,diseases mortality,table-1612-91,List of impatiens diseases,2,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,0
34,diseases mortality,table-1612-83,List of Persian walnut diseases,7,2,0,0,2,11.23892107,12.44040287,11.32617494,12.4251283,9.227768758,7.995874898,0,0,0,1,1,1
